831,17,
832,11,
833,19,
834,11,
835,6,
836,6,
837,19,
838,10,
839,8,
840,17,
841,16,
842,18,
843,8,
844,17,
845,19,
846,5,
847,12,
848,8,
849,19,
850,6,
851,16,
852,7,
853,9,
854,15,
855,8,
856,16,
857,7,
858,12,
859,15,
860,16,
861,13,
862,19,
863,7,
864,7,
865,13,
866,19,
867,20,
868,5,
869,12,
870,6,
871,13,
872,6,
873,9,
874,20,
875,20,
876,14,
877,15,
878,20,
879,16,
880,18,
881,13,
882,10,
883,8,
884,9,
885,10,
886,19,
887,19,
888,19,
889,5,
890,5,
891,5,
892,10,
893,9,
894,16,
895,18,
896,6,
897,17,
898,12,
899,9,
900,7,
901,10,
902,18,
903,15,
904,11,
905,20,
906,16,
907,7,
908,10,
909,20,
910,9,
911,16,
912,17,
913,11,
914,8,
915,10,
916,18,
917,7,
918,19,
919,8,
920,14,
921,17,
922,10,
923,11,
924,17,
925,10,
926,17,
927,7,
928,9,
929,16,
930,14,
931,7,
932,17,
933,20,
934,15,
935,17,
936,19,
937,11,
938,6,
939,20,
940,5,
941,10,
942,15,
943,6,
944,20,
945,20,
946,5,
947,10,
948,19,
949,5,
950,6,
951,9,
952,16,
953,11,
954,13,
955,6,
956,20,
957,8,
958,13,
959,10,
960,18,
961,16,
962,17,
963,13,
964,17,
965,15,
966,11,
967,15,
968,19,
969,10,
970,17,
971,20,
972,7,
973,8,
974,18,
975,13,
976,13,
977,20,
978,5,
979,6,
980,12,
981,12,
982,7,
983,10,
984,15,
985,7,
986,19,
987,14,
988,14,
989,6,
990,20,
991,8,
992,11,
993,5,
994,10,
995,15,
996,19,
997,13,
998,15,
999,15,
1000,6,
1001,20,
1002,10,
1003,13,
1004,11,
1005,18,
1006,13,
1007,12,
1008,19,
1009,5,
1010,6,
1011,12,
1012,12,
1013,20,
1014,11,
1015,12,
1016,8,
1017,6,
1018,6,
1019,12,
1020,13,
1021,8,
1022,19,
1023,14,
1024,18,
1025,15,
1026,9,
1027,12,
1028,8,
1029,19,
1030,16,
1031,11,
1032,16,
1033,17,
1034,12,
1035,5,
1036,20,
1037,10,
1038,20,
1039,16,
1040,15,
1041,17,
1042,20,
1043,10,
1044,20,
1045,16,
1046,9,
1047,14,
1048,19,
1049,20,
1050,10,
1051,13,
1052,8,
1053,20,
1054,10,
1055,12,
1056,5,
1057,6,
1058,13,
1059,11,
1060,14,
1061,11,
1062,15,
1063,10,
1064,10,
1065,7,
1066,11,
1067,13,
1068,20,
1069,12,
1070,9,
1071,9,
1072,13,
1073,15,
1074,10,
1075,17,
1076,12,
1077,8,
1078,19,
1079,13,
1080,12,
1081,13,
1082,10,
1083,15,
1084,7,
1085,17,
1086,17,
1087,16,
1088,19,
1089,11,
1090,13,
1091,16,
1092,14,
1093,10,
1094,10,
1095,6,
1096,20,
1097,8,
1098,11,
1099,7,
1100,15,
1101,12,
1102,7,
1103,9,
1104,10,
1105,18,
1106,16,
1107,11,
1108,17,
1109,16,
1110,10,
1111,8,
1112,13,
1113,8,
1114,20,
1115,8,
1116,18,
1117,8,
1118,14,
1119,11,
1120,20,
1121,20,
1122,9,
1123,17,
1124,6,
1125,7,
1126,19,
1127,12,
1128,14,
1129,17,
1130,19,
1131,19,
1132,7,
1133,14,
1134,14,
1135,13,
1136,9,
1137,6,
1138,17,
1139,19,
1140,9,
1141,17,
1142,19,
1143,6,
1144,20,
1145,12,
1146,15,
1147,16,
1148,20,
1149,11,
1150,18,
1151,9,
1152,13,
1153,6,
1154,19,
1155,16,
1156,11,
1157,15,
1158,19,
1159,18,
1160,10,
1161,7,
1162,14,
1163,16,
1164,11,
1165,5,
1166,17,
1167,11,
1168,7,
1169,5,
1170,19,
1171,5,
1172,18,
1173,13,
1174,19,
1175,17,
1176,10,
1177,18,
1178,5,
1179,13,
1180,10,
1181,15,
1182,10,
1183,10,
1184,11,
1185,19,
1186,6,
1187,18,
1188,13,
1189,9,
1190,9,
1191,17,
1192,16,
1193,14,
1194,5,
1195,20,
1196,13,
1197,12,
1198,17,
1199,13,
1200,8,
1201,5,
1202,17,
1203,5,
1204,5,
1205,18,
1206,10,
1207,13,
1208,7,
1209,20,
1210,9,
1211,18,
1212,19,
1213,13,
1214,13,
1215,15,
1216,19,
1217,15,
1218,16,
1219,14,
1220,13,
1221,19,
1222,12,
1223,8,
1224,11,
1225,7,
1226,18,
1227,20,
1228,19,
1229,5,
1230,20,
1231,7,
1232,17,
1233,6,
1234,18,
1235,10,
1236,14,
1237,8,
1238,14,
1239,9,
1240,17,
1241,12,
1242,7,
1243,18,
1244,8,
1245,15,
1246,9,
1247,16,
1248,14,
1249,13,
1250,18,
1251,19,
1252,20,
1253,18,
1254,13,
1255,20,
1256,14,
1257,14,
1258,7,
1259,13,
1260,10,
1261,10,
1262,12,
1263,12,
1264,13,
1265,17,
1266,5,
1267,8,
1268,12,
1269,8,
1270,12,
1271,6,
1272,15,
1273,17,
1274,15,
1275,7,
1276,16,
1277,19,
1278,19,
1279,10,
1280,11,
1281,10,
1282,15,
1283,17,
1284,20,
1285,10,
1286,8,
1287,12,
1288,19,
1289,9,
1290,16,
1291,20,
1292,19,
1293,6,
1294,10,
1295,5,
1296,14,
1297,10,
1298,18,
1299,15,
1300,7,
1301,16,
1302,15,
1303,12,
1304,7,
1305,9,
1306,7,
1307,8,
1308,13,
1309,7,
1310,8,
1311,18,
1312,10,
1313,15,
1314,7,
1315,9,
1316,19,
1317,5,
1318,5,
1319,6,
1320,12,
1321,20,
1322,15,
1323,14,
1324,14,
1325,13,
1326,11,
1327,19,
1328,17,
1329,5,
1330,19,
1331,20,
1332,12,
1333,6,
1334,20,
1335,18,
1336,5,
1337,14,
1338,8,
1339,11,
1340,7,
1341,5,
1342,6,
1343,8,
1344,19,
1345,6,
1346,7,
1347,12,
1348,5,
1349,20,
1350,12,
1351,15,
1352,12,
1353,11,
1354,11,
1355,5,
1356,19,
1357,7,
1358,9,
1359,11,
1360,9,
1361,18,
1362,8,
1363,16,
1364,15,
1365,18,
1366,12,
1367,16,
1368,13,
1369,15,
1370,11,
1371,19,
1372,14,
1373,7,
1374,13,
1375,14,
1376,16,
1377,20,
1378,12,
1379,19,
1380,10,
1381,7,
1382,17,
1383,7,
1384,8,
1385,13,
1386,5,
1387,13,
1388,19,
1389,7,
1390,19,
1391,5,
1392,20,
1393,20,
1394,8,
1395,9,
1396,11,
1397,13,
1398,10,
1399,17,
1400,8,
1401,20,
1402,20,
1403,18,
1404,17,
1405,18,
1406,7,
1407,11,
1408,16,
1409,16,
1410,19,
1411,14,
1412,19,
1413,5,
1414,19,
1415,7,
1416,13,
1417,20,
1418,14,
1419,9,
1420,13,
1421,17,
1422,8,
1423,18,
1424,19,
1425,20,
1426,20,
1427,10,
1428,16,
1429,11,
1430,7,
1431,13,
1432,5,
1433,13,
1434,19,
1435,11,
1436,15,
1437,10,
1438,12,
1439,19,
1440,7,
1441,10,
1442,9,
1443,16,
1444,19,
1445,8,
1446,20,
1447,19,
1448,6,
1449,13,
1450,14,
1451,9,
1452,16,
1453,6,
1454,5,
1455,14,
1456,19,
1457,17,
1458,12,
1459,20,
1460,8,
1461,9,
1462,9,
1463,9,
1464,10,
1465,20,
1466,5,
1467,17,
1468,9,
1469,11,
1470,13,
1471,10,
1472,14,
1473,14,
1474,17,
1475,18,
1476,16,
1477,17,
1478,17,
1479,12,
1480,7,
1481,10,
1482,18,
1483,10,
1484,9,
1485,14,
1486,19,
1487,7,
1488,17,
1489,14,
1490,7,
1491,12,
1492,14,
1493,13,
1494,5,
1495,15,
1496,7,
1497,8,
1498,8,
1499,18,
1500,11,
1501,17,
1502,11,
1503,14,
1504,12,
1505,19,
1506,6,
1507,20,
1508,13,
1509,12,
1510,17,
1511,8,
1512,10,
1513,18,
1514,16,
1515,5,
1516,13,
1517,17,
1518,20,
1519,13,
1520,18,
1521,18,
1522,19,
1523,14,
1524,13,
1525,10,
1526,5,
1527,14,
1528,9,
1529,7,
1530,6,
1531,15,
1532,17,
1533,9,
1534,10,
1535,20,
1536,8,
1537,15,
1538,14,
1539,20,
1540,17,
1541,13,
1542,14,
1543,15,
1544,12,
1545,9,
1546,11,
1547,20,
1548,6,
1549,15,
1550,8,
1551,6,
1552,13,
1553,14,
1554,12,
1555,13,
1556,14,
1557,19,
1558,5,
1559,15,
1560,15,
1561,11,
1562,5,
1563,13,
1564,11,
1565,18,
1566,9,
1567,8,
1568,17,
1569,19,
1570,19,
1571,20,
1572,8,
1573,15,
1574,5,
1575,16,
1576,7,
1577,20,
1578,18,
1579,13,
1580,15,
1581,5,
1582,18,
1583,9,
1584,9,
1585,20,
1586,16,
1587,16,
1588,15,
1589,10,
1590,12,
1591,11,
1592,20,
1593,13,
1594,9,
1595,7,
1596,8,
1597,11,
1598,17,
1599,9,
1600,13,
1601,14,
1602,7,
1603,7,
1604,9,
1605,14,
1606,14,
1607,16,
1608,9,
1609,10,
1610,20,
1611,14,
1612,16,
1613,18,
1614,7,
1615,10,
1616,5,
1617,14,
1618,11,
1619,9,
1620,11,
1621,12,
1622,10,
1623,11,
1624,8,
1625,11,
1626,11,
1627,18,
1628,12,
1629,8,
1630,20,
1631,17,
1632,11,
1633,7,
1634,5,
1635,13,
1636,8,
1637,19,
1638,9,
1639,9,
1640,17,
1641,14,
1642,18,
1643,8,
1644,8,
1645,12,
1646,8,
1647,19,
1648,18,
1649,6,
1650,12,
1651,6,
1652,14,
1653,20,
1654,12,
1655,18,
1656,17,
1657,9,
1658,8,
1659,11,
1660,9,
1661,13,
1662,10,
1663,10,
1664,6,
1665,19,
1666,19,
1667,20,
1668,15,
1669,6,
1670,5,
1671,10,
1672,11,
1673,19,
1674,11,
1675,6,
1676,10,
1677,14,
1678,12,
1679,19,
1680,9,
1681,15,
1682,16,
1683,16,
1684,7,
1685,10,
1686,10,
1687,9,
1688,18,
1689,10,
1690,20,
1691,20,
1692,19,
1693,15,
1694,12,
1695,13,
1696,12,
1697,10,
1698,10,
1699,17,
1700,5,
1701,19,
1702,15,
1703,9,
1704,14,
1705,17,
1706,15,
1707,12,
1708,8,
1709,9,
1710,18,
1711,15,
1712,10,
1713,9,
1714,17,
1715,8,
1716,10,
1717,11,
1718,9,
1719,11,
1720,18,
1721,13,
1722,17,
1723,12,
1724,11,
1725,14,
1726,20,
1727,16,
1728,15,
1729,5,
1730,7,
1731,13,
1732,10,
1733,6,
1734,8,
1735,20,
1736,5,
1737,7,
1738,17,
1739,19,
1740,9,
1741,19,
1742,15,
1743,9,
1744,12,
1745,17,
1746,7,
1747,17,
1748,19,
1749,16,
1750,15,
1751,8,
1752,9,
1753,10,
1754,14,
1755,16,
1756,8,
1757,16,
1758,7,
1759,7,
1760,16,
1761,12,
1762,13,
1763,10,
1764,17,
1765,9,
1766,9,
1767,6,
1768,14,
1769,11,
1770,8,
1771,14,
1772,9,
1773,18,
1774,6,
1775,19,
1776,19,
1777,17,
1778,18,
1779,15,
1780,20,
1781,15,
1782,16,
1783,11,
1784,14,
1785,15,
1786,8,
1787,7,
1788,16,
1789,7,
1790,13,
1791,20,
1792,6,
1793,5,
1794,8,
1795,11,
1796,13,
1797,15,
1798,20,
1799,20,
1800,12,
1801,5,
1802,20,
1803,16,
1804,18,
1805,14,
1806,20,
1807,14,
1808,7,
1809,16,
1810,6,
1811,19,
1812,19,
1813,9,
1814,9,
1815,10,
1816,15,
1817,11,
1818,17,
1819,7,
1820,13,
1821,11,
1822,19,
1823,6,
1824,19,
1825,11,
1826,5,
1827,15,
1828,12,
1829,5,
1830,20,
1831,10,
1832,19,
1833,16,
1834,14,
1835,5,
1836,10,
1837,14,
1838,13,
1839,5,
1840,11,
1841,15,
1842,18,
1843,7,
1844,20,
1845,11,
1846,13,
1847,10,
1848,5,
1849,8,
1850,14,
1851,15,
1852,19,
1853,10,
1854,11,
1855,18,
1856,5,
1857,5,
1858,13,
1859,11,
1860,19,
1861,8,
1862,11,
1863,12,
1864,10,
1865,10,
1866,6,
1867,11,
1868,16,
1869,14,
1870,20,
1871,9,
1872,7,
1873,10,
1874,7,
1875,15,
1876,20,
1877,15,
1878,9,
1879,12,
1880,17,
1881,15,
1882,8,
1883,16,
1884,13,
1885,13,
1886,5,
1887,15,
1888,10,
1889,9,
1890,12,
1891,7,
1892,14,
1893,16,
1894,13,
1895,7,
1896,15,
1897,16,
1898,11,
1899,19,
1900,5,
1901,19,
1902,9,
1903,7,
1904,18,
1905,12,
1906,10,
1907,18,
1908,8,
1909,9,
1910,15,
1911,8,
1912,7,
1913,15,
1914,16,
1915,12,
1916,5,
1917,8,
1918,14,
1919,7,
1920,17,
1921,10,
1922,9,
1923,17,
1924,18,
1925,9,
1926,5,
1927,11,
1928,8,
1929,12,
1930,20,
1931,16,
1932,16,
1933,13,
1934,11,
1935,15,
1936,19,
1937,15,
1938,9,
1939,16,
1940,18,
1941,13,
1942,18,
1943,5,
1944,6,
1945,16,
1946,20,
1947,19,
1948,6,
1949,17,
1950,15,
1951,9,
1952,10,
1953,19,
1954,14,
1955,18,
1956,18,
1957,8,
1958,11,
1959,19,
1960,16,
1961,7,
1962,6,
1963,18,
1964,17,
1965,7,
1966,9,
1967,14,
1968,13,
1969,10,
1970,15,
1971,15,
1972,10,
1973,7,
1974,17,
1975,17,
1976,8,
1977,5,
1978,19,
1979,11,
1980,17,
1981,9,
1982,19,
1983,7,
1984,13,
1985,10,
1986,7,
1987,11,
1988,7,
1989,11,
1990,18,
1991,8,
1992,15,
1993,12,
1994,5,
1995,17,
1996,19,
1997,15,
1998,11,
1999,11,
2000,18,
2001,10,
2002,9,
2003,10,
2004,10,
2005,16,
2006,5,
2007,19,
2008,18,
2009,11,
2010,5,
2011,8,
2012,17,
2013,13,
2014,18,
2015,18,
2016,17,
2017,5,
2018,5,
2019,12,
2020,13,
2021,16,
2022,17,
2023,19,
2024,17,
2025,10,
2026,18,
2027,11,
2028,7,
2029,7,
2030,20,
2031,15,
2032,16,
2033,6,
2034,15,
2035,10,
2036,8,
2037,6,
2038,15,
2039,15,
2040,18,
2041,15,
2042,8,
2043,12,
2044,14,
2045,13,
2046,19,
2047,14,
2048,14,
2049,5,
2050,12,
2051,20,
2052,7,
2053,18,
2054,13,
2055,9,
2056,19,
2057,16,
2058,6,
2059,12,
2060,16,
2061,9,
2062,6,
2063,18,
2064,19,
2065,9,
2066,13,
2067,9,
2068,13,
2069,19,
2070,10,
2071,20,
2072,5,
2073,7,
2074,5,
2075,15,
2076,20,
2077,15,
2078,5,
2079,6,
2080,6,
2081,6,
2082,19,
2083,5,
2084,17,
2085,6,
2086,10,
2087,6,
2088,18,
2089,18,
2090,15,
2091,19,
2092,19,
2093,6,
2094,17,
2095,17,
2096,17,
2097,13,
2098,17,
2099,11,
2100,7,
2101,11,
2102,19,
2103,6,
2104,7,
2105,11,
2106,6,
2107,11,
2108,8,
2109,8,
2110,16,
2111,6,
2112,13,
2113,15,
2114,20,
2115,5,
2116,7,
2117,15,
2118,16,
2119,6,
2120,10,
2121,18,
2122,16,
2123,16,
2124,13,
2125,10,
2126,5,
2127,8,
2128,12,
2129,5,
2130,18,
2131,15,
2132,20,
2133,15,
2134,11,
2135,11,
2136,9,
2137,16,
2138,20,
2139,11,
2140,15,
2141,13,
2142,18,
2143,10,
2144,16,
2145,8,
2146,6,
2147,7,
2148,18,
2149,12,
2150,8,
2151,10,
2152,20,
2153,11,
2154,6,
2155,14,
2156,11,
2157,7,
2158,10,
2159,14,
2160,19,
2161,15,
2162,18,
2163,19,
2164,9,
2165,11,
2166,14,
2167,10,
2168,11,
2169,19,
2170,10,
2171,18,
2172,16,
2173,9,
2174,18,
2175,14,
2176,20,
2177,12,
2178,15,
2179,14,
2180,5,
2181,5,
2182,14,
2183,20,
2184,12,
2185,13,
2186,5,
2187,5,
2188,6,
2189,16,
2190,10,
2191,11,
2192,15,
2193,11,
2194,18,
2195,6,
2196,11,
2197,5,
2198,9,
2199,6,
2200,16,
2201,6,
2202,16,
2203,12,
2204,16,
2205,12,
2206,14,
2207,11,
2208,12,
2209,6,
2210,16,
2211,9,
2212,10,
2213,17,
2214,16,
2215,15,
2216,18,
2217,13,
2218,20,
2219,12,
2220,9,
2221,8,
2222,15,
2223,12,
2224,10,
2225,20,
2226,15,
2227,18,
2228,9,
2229,19,
2230,15,
2231,10,
2232,19,
2233,7,
2234,13,
2235,14,
2236,6,
2237,11,
2238,12,
2239,17,
2240,12,
2241,6,
2242,15,
2243,20,
2244,12,
2245,7,
2246,12,
2247,10,
2248,10,
2249,19,
2250,19,
2251,8,
2252,16,
2253,16,
2254,17,
2255,7,
2256,20,
2257,13,
2258,13,
2259,12,
2260,19,
2261,10,
2262,8,
2263,19,
2264,14,
2265,19,
2266,7,
2267,17,
2268,15,
2269,12,
2270,16,
2271,9,
2272,13,
2273,19,
2274,16,
2275,13,
2276,18,
2277,13,
2278,6,
2279,8,
2280,9,
2281,12,
2282,20,
2283,19,
2284,12,
2285,7,
2286,20,
2287,9,
2288,6,
2289,9,
2290,5,
2291,20,
2292,10,
2293,15,
2294,18,
2295,14,
2296,19,
2297,19,
2298,10,
2299,6,
2300,16,
2301,16,
2302,18,
2303,6,
2304,5,
2305,20,
2306,9,
2307,20,
2308,18,
2309,5,
2310,5,
2311,19,
2312,15,
2313,15,
2314,12,
2315,13,
2316,10,
2317,9,
2318,7,
2319,7,
2320,18,
2321,15,
2322,6,
2323,10,
2324,19,
2325,12,
2326,18,
2327,11,
2328,17,
2329,15,
2330,7,
2331,15,
2332,7,
2333,17,
2334,9,
2335,20,
2336,8,
2337,14,
2338,20,
2339,14,
2340,13,
2341,10,
2342,11,
2343,5,
2344,5,
2345,12,
2346,7,
2347,8,
2348,11,
2349,20,
2350,16,
2351,7,
2352,6,
2353,14,
2354,20,
2355,20,
2356,19,
2357,5,
2358,11,
2359,7,
2360,6,
2361,19,
2362,10,
2363,13,
2364,10,
2365,18,
2366,5,
2367,6,
2368,19,
2369,18,
2370,18,
2371,15,
2372,11,
2373,6,
2374,9,
2375,11,
2376,10,
2377,18,
2378,12,
2379,7,
2380,9,
2381,16,
2382,9,
2383,9,
2384,19,
2385,8,
2386,10,
2387,17,
2388,15,
2389,10,
2390,11,
2391,14,
2392,14,
2393,11,
2394,19,
2395,7,
2396,15,
2397,17,
2398,19,
2399,12,
2400,20,
2401,18,
2402,14,
2403,15,
2404,19,
2405,10,
2406,18,
2407,11,
2408,19,
2409,5,
2410,9,
2411,6,
2412,10,
2413,6,
2414,9,
2415,10,
2416,9,
2417,15,
2418,10,
2419,8,
2420,12,
2421,10,
2422,6,
2423,14,
2424,17,
2425,13,
2426,5,
2427,6,
2428,7,
2429,14,
2430,13,
2431,10,
2432,17,
2433,5,
2434,10,
2435,7,
2436,12,
2437,6,
2438,20,
2439,12,
2440,8,
2441,9,
2442,19,
2443,15,
2444,5,
2445,13,
2446,11,
2447,13,
2448,14,
2449,6,
2450,15,
2451,5,
2452,14,
2453,8,
2454,17,
2455,12,
2456,17,
2457,9,
2458,12,
2459,7,
2460,11,
2461,18,
2462,13,
2463,15,
2464,19,
2465,15,
2466,8,
2467,15,
2468,11,
2469,10,
2470,13,
2471,17,
2472,20,
2473,13,
2474,19,
2475,17,
2476,11,
2477,18,
2478,8,
2479,17,
2480,6,
2481,17,
2482,9,
2483,8,
2484,17,
2485,15,
2486,20,
2487,15,
2488,18,
2489,5,
2490,7,
2491,19,
2492,14,
2493,17,
2494,6,
2495,16,
2496,20,
2497,10,
2498,5,
2499,10,
